Radius_1, Radius_2, Radius_3, Velocity_1, Velocity_2, Velocity_3, Mass, ARadius_1, ARadius_2, ARadius_3, AVelocity_1, AVelocity_2, AVelocity_3, AMass, Time
    -1.321045125,     0.2992272286,    0.05884363282,    -0.1130072339,    -0.8534882452,   -0.01075393716,     0.7659550223,     -1175.492177,      13614.98718,     -44806.93704,     -11345.64009,     -11604.04984,      75591.54969,      2182.308862,            16.75
    -1.322148775,     0.2906862896,    0.05873560764,     -0.107720349,    -0.8546942136,   -0.01085106399,     0.7658461547,     -1268.639601,      13692.81626,      -45105.2522,     -11333.42037,     -11740.58888,      76041.10872,      2196.700053,            16.76
    -1.323199487,     0.2821334516,    0.05862661224,    -0.1024197533,    -0.8558680148,    -0.0109479821,     0.7657371604,     -1362.921129,      13770.60832,     -45405.87794,     -11320.26352,     -11877.90604,      76493.66244,      2211.197539,            16.77
    -1.324197125,     0.2735690371,    0.05851664871,   -0.09710562378,    -0.8570094853,   -0.01104468663,     0.7656280394,      -1458.34519,      13848.35558,     -45708.83381,     -11306.15814,      -12016.0009,      76949.23405,      2225.802179,            16.78
    -1.325141555,     0.2649933702,    0.05840571923,   -0.09177813914,    -0.8581184627,    -0.0111411727,     0.7655187914,      -1554.92022,      13926.05014,     -46014.13947,     -11291.09278,     -12154.87297,      77407.84695,      2240.514843,            16.79
    -1.326032644,     0.2564067767,      0.058293826,    -0.0864374802,    -0.8591947847,   -0.01123743539,     0.7654094162,     -1652.654664,      14003.68396,     -46321.81476,     -11275.05587,      -12294.5217,      77869.52473,      2255.336404,             16.8
    -1.326870261,     0.2478095839,    0.05818097129,   -0.08108382976,      -0.86023829,   -0.01133346979,     0.7652999137,     -1751.556975,      14081.24888,      -46631.8797,     -11258.03579,     -12434.94642,      78334.29121,      2270.267744,            16.81
    -1.327654278,     0.2392021208,    0.05806715739,   -0.07571737259,    -0.8612488178,   -0.01142927091,     0.7651902836,     -1851.635607,      14158.73658,     -46944.35444,     -11240.02081,     -12576.14642,      78802.17036,      2285.309753,            16.82
    -1.328384566,      0.230584718,    0.05795238666,   -0.07033829546,    -0.8622262079,   -0.01152483379,     0.7650805258,     -1952.899024,      14236.13863,     -47259.25932,     -11220.99913,     -12718.12087,       79273.1864,      2300.463326,            16.83
    -1.329061002,     0.2219577076,    0.05783666152,   -0.06494678716,    -0.8631703009,    -0.0116201534,     0.7649706401,     -2055.355689,      14313.44646,     -47576.61483,     -11200.95885,     -12860.86888,      79747.36372,      2315.729368,            16.84
    -1.329683461,     0.2133214235,    0.05771998442,   -0.05954303849,     -0.864080938,   -0.01171522471,     0.7648606264,     -2159.014068,      14390.65137,     -47896.44162,     -11179.88801,     -13004.38946,      80224.72693,       2331.10879,            16.85
    -1.330251823,     0.2046762009,    0.05760235787,   -0.05412724225,    -0.8649579613,   -0.01181004266,     0.7647504843,     -2263.882627,      14467.74451,     -48218.76053,     -11157.77454,     -13148.68153,      80705.30086,      2346.602509,            16.86
    -1.330765967,     0.1960223768,    0.05748378443,   -0.04869959328,    -0.8658012136,   -0.01190460217,     0.7646402139,     -2369.969832,      14544.71688,     -48543.59254,     -11134.60629,     -13293.74394,      81189.11052,      2362.211451,            16.87
    -1.331225776,     0.1873602897,    0.05736426671,   -0.04326028846,    -0.8666105384,   -0.01199889811,      0.764529815,     -2477.284145,      14621.55938,     -48870.95881,     -11110.37105,     -13439.57544,      81676.18115,       2377.93655,            16.88
    -1.331631134,     0.1786902797,    0.05724380736,   -0.03780952668,    -0.8673857802,   -0.01209292535,     0.7644192874,     -2585.834026,      14698.26272,     -49200.88067,     -11085.05649,     -13586.17467,      82166.53821,      2393.778746,            16.89
    -1.331981929,     0.1700126882,    0.05712240911,    -0.0323475089,    -0.8681267841,   -0.01218667873,     0.7643086309,     -2695.627928,       14774.8175,     -49533.37963,     -11058.65022,      -13733.5402,      82660.20736,      2409.738988,             16.9
    -1.332278047,     0.1613278586,    0.05700007472,   -0.02687443811,    -0.8688333964,   -0.01228015307,     0.7641978455,     -2806.674298,      14851.21416,     -49868.47734,     -11031.13976,     -13881.67049,      83157.21447,      2425.818231,            16.91
    -1.332519381,     0.1526361355,      0.056876807,   -0.02139051934,     -0.869505464,   -0.01237334315,     0.7640869309,     -2918.981576,      14927.44301,     -50206.19566,     -11002.51253,     -14030.56392,      83657.58564,       2442.01744,            16.92
    -1.332705822,      0.143937865,    0.05675260882,   -0.01589595969,    -0.8701428348,   -0.01246624375,     0.7639758872,      -3032.55819,      15003.49419,     -50546.55659,      -10972.7559,     -14180.21876,      84161.34719,      2458.337585,            16.93
    -1.332837266,     0.1352333949,    0.05662748311,   -0.01039096833,    -0.8707453577,    -0.0125588496,     0.7638647141,     -3147.412559,      15079.35772,     -50889.58232,     -10941.85711,     -14330.63318,      84668.52565,      2474.779645,            16.94
    -1.332913608,     0.1265230745,    0.05650143283,   -0.00487575647,    -0.8713128825,   -0.01265115543,     0.7637534115,     -3263.553087,      15155.02346,     -51235.29523,     -10909.80336,     -14481.80525,      85179.14779,      2491.344608,            16.95
    -1.332934747,     0.1178072544,    0.05637446102,   0.000649462607,    -0.8718452601,   -0.01274315593,     0.7636419794,     -3380.988165,       15230.4811,     -51583.71784,     -10876.58173,     -14633.73295,      85693.24059,      2508.033469,            16.96
    -1.332900586,     0.1090862869,    0.05624657075,   0.006184473545,    -0.8723423424,   -0.01283484578,     0.7635304177,     -3499.726168,      15305.72022,     -51934.87287,     -10842.17925,     -14786.41415,      86210.83126,      2524.847229,            16.97
    -1.332811026,     0.1003605257,    0.05611776515,    0.01172905892,    -0.8728039823,   -0.01292621963,     0.7634187262,     -3619.775452,       15380.7302,     -52288.78322,     -10806.58284,     -14939.84659,      86731.94723,      2541.786901,            16.98
    -1.332665973,    0.09163032593,    0.05598804742,    0.01728299923,    -0.8732300337,   -0.01301727212,     0.7633069048,     -3741.144355,      15455.50032,     -52645.47195,     -10769.77934,     -15094.02795,      87256.61618,      2558.853502,            16.99
    -1.332465336,    0.08289604417,     0.0558574208,     0.0228460729,    -0.8736203519,   -0.01310799784,     0.7631949536,     -3863.841192,      15530.01965,     -53004.96233,     -10731.75553,     -15248.95576,      87784.86601,       2576.04806,               17
    -1.332209022,    0.07415803848,    0.05572588858,    0.02841805627,     -0.873974793,   -0.01319839139,     0.7630828724,     -3987.874257,      15604.27716,     -53367.27777,     -10692.49807,     -15404.62747,      88316.72485,       2593.37161,            17.01
    -1.331896946,    0.06541666837,     0.0555934541,    0.03399872361,    -0.8742932146,   -0.01328844733,     0.7629706611,     -4113.251818,      15678.26161,     -53732.44189,     -10651.99356,      -15561.0404,      88852.22106,      2610.825194,            17.02
     -1.33152902,    0.05667229473,    0.05546012077,    0.03958784711,    -0.8745754752,   -0.01337816021,     0.7628583197,     -4239.982116,      15751.96164,     -54100.47849,     -10610.22852,     -15718.19176,      89391.38326,      2628.409866,            17.03
    -1.331105161,    0.04792527987,    0.05532589206,    0.04518519687,    -0.8748214346,   -0.01346752454,     0.7627458481,     -4368.073366,      15825.36571,     -54471.41154,     -10567.18938,     -15876.07864,      89934.24029,      2646.126683,            17.04
    -1.330625289,     0.0391759875,    0.05519077146,    0.05079054091,    -0.8750309541,   -0.01355653484,     0.7626332464,     -4497.533749,      15898.46214,      -54845.2652,     -10522.86249,     -16034.69804,      90480.82123,      2663.976715,            17.05
    -1.330089324,    0.03042478272,    0.05505476256,    0.05640364517,    -0.8752038959,    -0.0136451856,     0.7625205143,     -4628.371417,      15971.23908,     -55222.06383,     -10477.23411,     -16194.04682,      91031.15541,      2681.961037,            17.06
    -1.329497191,    0.02167203197,    0.05491786897,    0.06202427352,    -0.8753401237,   -0.01373347126,      0.762407652,     -4760.594486,       16043.6845,     -55601.83195,     -10430.29044,     -16354.12172,       91585.2724,      2700.080736,            17.07
    -1.328848815,    0.01291810307,    0.05478009437,    0.06765218774,    -0.8754395027,   -0.01382138628,     0.7622946594,     -4894.211038,      16115.78624,     -55984.59428,     -10382.01758,     -16514.91937,      92143.20203,      2718.336904,            17.08
    -1.328144124,   0.004163365188,     0.0546414425,    0.07328714752,    -0.8755018992,   -0.01390892509,     0.7621815365,     -5029.229113,      16187.53195,     -56370.37573,     -10332.40155,     -16676.43626,      92704.97435,      2736.730644,            17.09
    -1.327383049,  -0.004591811196,    0.05450191714,    0.07892891048,     -0.875527181,   -0.01399608209,     0.7620682832,     -5165.656714,      16258.90913,     -56759.20139,      -10281.4283,     -16838.66878,      93270.61969,      2755.263065,             17.1
    -1.326565524,   -0.01334705428,    0.05436152214,    0.08457723219,    -0.8755152173,   -0.01408285168,     0.7619548995,     -5303.501801,       16329.9051,     -57151.09655,     -10229.08369,     -17001.61317,      93840.16861,      2773.935289,            17.11
    -1.325691483,   -0.02210199096,    0.05422026142,     0.0902318661,    -0.8754658789,   -0.01416922822,     0.7618413855,      -5442.77229,      16400.50704,     -57546.08667,     -10175.35351,     -17165.26557,      94413.65194,      2792.748441,            17.12
    -1.324760866,   -0.03085624685,    0.05407813891,    0.09589256364,     -0.875379038,   -0.01425520607,     0.7617277412,     -5583.476049,      16470.70192,     -57944.19743,     -10120.22347,     -17329.62195,      94991.10074,      2811.703661,            17.13
    -1.323773613,   -0.03960944629,    0.05393515864,     0.1015590741,    -0.8752545684,   -0.01434077958,     0.7616139665,       -5725.6209,      16540.47658,     -58345.45467,     -10063.67919,      -17494.6782,      95572.54637,      2830.802092,            17.14
    -1.322729666,   -0.04836121237,    0.05379132468,     0.1072311448,    -0.8750923452,   -0.01442594306,     0.7615000616,      -5869.21461,      16609.81768,     -58749.88445,     -10005.70622,     -17660.43004,      96158.02041,       2850.04489,            17.15
    -1.321628972,   -0.05711116694,    0.05364664117,      0.112908521,    -0.8748922453,   -0.01451069083,     0.7613860263,     -6014.264898,       16678.7117,     -59157.51301,     -9946.290039,     -17826.87307,      96747.55472,      2869.433218,            17.16
    -1.320471479,   -0.06585893062,    0.05350111227,     0.1185909458,    -0.8746541473,   -0.01459501716,     0.7612718608,     -6160.779423,      16747.14494,     -59568.36677,     -9885.416041,     -17994.00274,      97341.18142,      2888.968249,            17.17
    -1.319257137,   -0.07460412282,    0.05335474225,     0.1242781603,    -0.8743779313,   -0.01467891634,     0.7611575652,     -6308.765789,      16815.10357,     -59982.47238,     -9823.069545,     -18161.81438,       97938.9329,      2908.651163,            17.18
    -1.317985901,   -0.08334636179,    0.05320753539,     0.1299699036,     -0.874063479,   -0.01476238264,     0.7610431394,     -6458.231541,      16882.57354,     -60399.85666,     -9759.235794,     -18330.30318,       98540.8418,      2928.483152,            17.19
    -1.316657725,   -0.09208526456,    0.05305949606,     0.1356659127,    -0.8737106741,   -0.01484541029,     0.7609285835,     -6609.184159,      16949.54065,     -60820.54662,     -9693.899958,     -18499.46418,      99146.94105,      2948.465415,             17.2
    -1.315272569,     -0.100820447,    0.05291062866,     0.1413659226,    -0.8733194018,   -0.01492799354,     0.7608138976,      -6761.63106,      17015.99052,      -61244.5695,      -9627.04713,     -18669.29227,      99757.26384,      2968.599161,            17.21
    -1.313830394,     -0.109551524,    0.05276093769,     0.1470696664,    -0.8728895491,    -0.0150101266,     0.7606990818,     -6915.579593,      17081.90859,     -61671.95269,     -9558.662331,     -18839.78222,      100371.8436,      2988.885608,            17.22
